iter,norm(d0-d)^2,gradient norm,,,,
4539,301.77,1.4207,-0.45829,-0.12301,-1.2856,0.37492
4540,301.73,1.4206,-0.45823,-0.12305,-1.2855,0.37487
4541,301.68,1.4205,-0.45817,-0.1231,-1.2854,0.37481
4542,301.64,1.4203,-0.45811,-0.12314,-1.2852,0.37476
4543,301.59,1.4202,-0.45805,-0.12318,-1.2851,0.37471
4544,301.55,1.42,-0.45799,-0.12323,-1.285,0.37465
4545,301.5,1.4198,-0.45793,-0.12327,-1.2848,0.3746
4546,301.46,1.4197,-0.45787,-0.12331,-1.2847,0.37454
4547,301.42,1.4196,-0.45782,-0.12336,-1.2846,0.37449
4548,301.37,1.4195,-0.45776,-0.1234,-1.2845,0.37443
4549,301.33,1.4193,-0.4577,-0.12345,-1.2843,0.37438
4550,301.28,1.4191,-0.45764,-0.12349,-1.2842,0.37432
4551,301.24,1.419,-0.45758,-0.12353,-1.2841,0.37427
4552,301.19,1.4189,-0.45752,-0.12358,-1.284,0.37422
4553,301.15,1.4187,-0.45746,-0.12362,-1.2838,0.37416
4554,301.11,1.4186,-0.4574,-0.12366,-1.2837,0.37411
4555,301.06,1.4185,-0.45734,-0.12371,-1.2836,0.37405
4556,301.02,1.4182,-0.45729,-0.12375,-1.2834,0.374
4557,300.97,1.4181,-0.45723,-0.12379,-1.2833,0.37394
4558,300.93,1.418,-0.45717,-0.12384,-1.2832,0.37389
4559,300.88,1.4179,-0.45711,-0.12388,-1.2831,0.37384
4560,300.84,1.4177,-0.45705,-0.12392,-1.2829,0.37378
4561,300.8,1.4176,-0.45699,-0.12397,-1.2828,0.37373
4562,300.75,1.4174,-0.45693,-0.12401,-1.2827,0.37367
4563,300.71,1.4172,-0.45687,-0.12405,-1.2825,0.37362
4564,300.66,1.4171,-0.45682,-0.1241,-1.2824,0.37356
4565,300.62,1.417,-0.45676,-0.12414,-1.2823,0.37351
4566,300.58,1.4169,-0.4567,-0.12418,-1.2822,0.37346
4567,300.53,1.4167,-0.45664,-0.12423,-1.282,0.3734
4568,300.49,1.4165,-0.45658,-0.12427,-1.2819,0.37335
4569,300.44,1.4164,-0.45652,-0.12431,-1.2818,0.37329
4570,300.4,1.4163,-0.45647,-0.12436,-1.2817,0.37324
4571,300.36,1.4161,-0.45641,-0.1244,-1.2815,0.37319
4572,300.31,1.416,-0.45635,-0.12444,-1.2814,0.37313
4573,300.27,1.4158,-0.45629,-0.12449,-1.2813,0.37308
4574,300.22,1.4156,-0.45623,-0.12453,-1.2811,0.37302
4575,300.18,1.4155,-0.45617,-0.12457,-1.281,0.37297
4576,300.13,1.4154,-0.45612,-0.12462,-1.2809,0.37291
4577,300.09,1.4153,-0.45606,-0.12466,-1.2808,0.37286
4578,300.05,1.4151,-0.456,-0.1247,-1.2806,0.37281
4579,300,1.4149,-0.45594,-0.12474,-1.2805,0.37275
4580,299.96,1.4148,-0.45588,-0.12479,-1.2804,0.3727
4581,299.91,1.4147,-0.45583,-0.12483,-1.2803,0.37264
4582,299.87,1.4145,-0.45577,-0.12487,-1.2801,0.37259
4583,299.83,1.4144,-0.45571,-0.12492,-1.28,0.37254
4584,299.78,1.4143,-0.45565,-0.12496,-1.2799,0.37248
4585,299.74,1.414,-0.45559,-0.125,-1.2797,0.37243
4586,299.69,1.4139,-0.45554,-0.12504,-1.2796,0.37238
4587,299.65,1.4138,-0.45548,-0.12509,-1.2795,0.37232
4588,299.61,1.4137,-0.45542,-0.12513,-1.2794,0.37227
4589,299.56,1.4135,-0.45536,-0.12517,-1.2792,0.37221
4590,299.52,1.4134,-0.45531,-0.12522,-1.2791,0.37216
4591,299.48,1.4132,-0.45525,-0.12526,-1.279,0.37211
4592,299.43,1.4131,-0.45519,-0.1253,-1.2789,0.37205
4593,299.39,1.4129,-0.45513,-0.12534,-1.2787,0.372
4594,299.34,1.4128,-0.45508,-0.12539,-1.2786,0.37194
4595,299.3,1.4127,-0.45502,-0.12543,-1.2785,0.37189
4596,299.26,1.4125,-0.45496,-0.12547,-1.2783,0.37184
4597,299.21,1.4123,-0.4549,-0.12551,-1.2782,0.37178
4598,299.17,1.4122,-0.45485,-0.12556,-1.2781,0.37173
4599,299.12,1.4121,-0.45479,-0.1256,-1.278,0.37168
4600,299.08,1.4119,-0.45473,-0.12564,-1.2778,0.37162
4601,299.04,1.4118,-0.45467,-0.12568,-1.2777,0.37157
4602,298.99,1.4117,-0.45462,-0.12573,-1.2776,0.37152
4603,298.95,1.4115,-0.45456,-0.12577,-1.2775,0.37146
4604,298.91,1.4113,-0.4545,-0.12581,-1.2773,0.37141
4605,298.86,1.4112,-0.45444,-0.12585,-1.2772,0.37135
4606,298.82,1.4111,-0.45439,-0.1259,-1.2771,0.3713
4607,298.77,1.411,-0.45433,-0.12594,-1.277,0.37125
4608,298.73,1.4108,-0.45427,-0.12598,-1.2768,0.37119
4609,298.69,1.4106,-0.45421,-0.12602,-1.2767,0.37114
4610,298.64,1.4105,-0.45416,-0.12606,-1.2766,0.37109
4611,298.6,1.4103,-0.4541,-0.12611,-1.2764,0.37103
4612,298.55,1.4102,-0.45404,-0.12615,-1.2763,0.37098
4613,298.51,1.4101,-0.45399,-0.12619,-1.2762,0.37093
4614,298.47,1.41,-0.45393,-0.12623,-1.2761,0.37087
4615,298.42,1.4097,-0.45387,-0.12627,-1.2759,0.37082
4616,298.38,1.4096,-0.45382,-0.12632,-1.2758,0.37077
4617,298.34,1.4095,-0.45376,-0.12636,-1.2757,0.37071
4618,298.29,1.4094,-0.4537,-0.1264,-1.2756,0.37066
4619,298.25,1.4092,-0.45365,-0.12644,-1.2754,0.37061
4620,298.21,1.4091,-0.45359,-0.12649,-1.2753,0.37055
4621,298.16,1.4089,-0.45353,-0.12653,-1.2752,0.3705
4622,298.12,1.4088,-0.45347,-0.12657,-1.2751,0.37045
4623,298.07,1.4086,-0.45342,-0.12661,-1.2749,0.37039
4624,298.03,1.4085,-0.45336,-0.12665,-1.2748,0.37034
4625,297.99,1.4084,-0.4533,-0.12669,-1.2747,0.37029
4626,297.94,1.4082,-0.45325,-0.12674,-1.2745,0.37023
4627,297.9,1.408,-0.45319,-0.12678,-1.2744,0.37018
4628,297.86,1.4079,-0.45314,-0.12682,-1.2743,0.37013
4629,297.81,1.4078,-0.45308,-0.12686,-1.2742,0.37007
4630,297.77,1.4076,-0.45302,-0.1269,-1.274,0.37002
4631,297.73,1.4075,-0.45297,-0.12695,-1.2739,0.36997
4632,297.68,1.4074,-0.45291,-0.12699,-1.2738,0.36991
4633,297.64,1.4072,-0.45285,-0.12703,-1.2737,0.36986
4634,297.6,1.407,-0.4528,-0.12707,-1.2735,0.36981
4635,297.55,1.4069,-0.45274,-0.12711,-1.2734,0.36975
4636,297.51,1.4068,-0.45268,-0.12715,-1.2733,0.3697
4637,297.46,1.4067,-0.45263,-0.1272,-1.2732,0.36965
4638,297.42,1.4065,-0.45257,-0.12724,-1.273,0.36959
4639,297.38,1.4063,-0.45251,-0.12728,-1.2729,0.36954
4640,297.33,1.4062,-0.45246,-0.12732,-1.2728,0.36949
4641,297.29,1.406,-0.4524,-0.12736,-1.2726,0.36944
4642,297.25,1.4059,-0.45235,-0.1274,-1.2725,0.36938
4643,297.2,1.4058,-0.45229,-0.12744,-1.2724,0.36933
4644,297.16,1.4057,-0.45223,-0.12749,-1.2723,0.36928
4645,297.12,1.4055,-0.45218,-0.12753,-1.2721,0.36922
4646,297.07,1.4053,-0.45212,-0.12757,-1.272,0.36917
4647,297.03,1.4052,-0.45207,-0.12761,-1.2719,0.36912
4648,296.99,1.4051,-0.45201,-0.12765,-1.2718,0.36906
4649,296.94,1.4049,-0.45195,-0.12769,-1.2716,0.36901
4650,296.9,1.4048,-0.4519,-0.12773,-1.2715,0.36896
4651,296.86,1.4046,-0.45184,-0.12777,-1.2714,0.36891
4652,296.81,1.4045,-0.45179,-0.12782,-1.2713,0.36885
4653,296.77,1.4043,-0.45173,-0.12786,-1.2711,0.3688
4654,296.73,1.4042,-0.45167,-0.1279,-1.271,0.36875
4655,296.68,1.4041,-0.45162,-0.12794,-1.2709,0.36869
4656,296.64,1.404,-0.45156,-0.12798,-1.2708,0.36864
4657,296.6,1.4038,-0.45151,-0.12802,-1.2706,0.36859
4658,296.55,1.4036,-0.45145,-0.12806,-1.2705,0.36854
4659,296.51,1.4035,-0.4514,-0.1281,-1.2704,0.36848
4660,296.47,1.4033,-0.45134,-0.12814,-1.2702,0.36843
4661,296.42,1.4032,-0.45128,-0.12819,-1.2701,0.36838
4662,296.38,1.4031,-0.45123,-0.12823,-1.27,0.36832
4663,296.34,1.403,-0.45117,-0.12827,-1.2699,0.36827
4664,296.29,1.4027,-0.45112,-0.12831,-1.2697,0.36822
4665,296.25,1.4026,-0.45106,-0.12835,-1.2696,0.36817
4666,296.21,1.4025,-0.45101,-0.12839,-1.2695,0.36811
4667,296.16,1.4024,-0.45095,-0.12843,-1.2694,0.36806
4668,296.12,1.4022,-0.4509,-0.12847,-1.2692,0.36801
4669,296.08,1.4021,-0.45084,-0.12851,-1.2691,0.36796
4670,296.03,1.4019,-0.45079,-0.12855,-1.269,0.3679
4671,295.99,1.4018,-0.45073,-0.12859,-1.2689,0.36785
4672,295.95,1.4016,-0.45067,-0.12864,-1.2687,0.3678
4673,295.9,1.4015,-0.45062,-0.12868,-1.2686,0.36775
4674,295.86,1.4014,-0.45056,-0.12872,-1.2685,0.36769
4675,295.82,1.4013,-0.45051,-0.12876,-1.2684,0.36764
4676,295.77,1.4011,-0.45045,-0.1288,-1.2682,0.36759
4677,295.73,1.4009,-0.4504,-0.12884,-1.2681,0.36754
4678,295.69,1.4008,-0.45034,-0.12888,-1.268,0.36748
4679,295.65,1.4007,-0.45029,-0.12892,-1.2679,0.36743
4680,295.6,1.4005,-0.45023,-0.12896,-1.2677,0.36738
4681,295.56,1.4004,-0.45018,-0.129,-1.2676,0.36733
4682,295.52,1.4003,-0.45012,-0.12904,-1.2675,0.36727
4683,295.47,1.4,-0.45007,-0.12908,-1.2673,0.36722
4684,295.43,1.3999,-0.45001,-0.12912,-1.2672,0.36717
4685,295.39,1.3998,-0.44996,-0.12916,-1.2671,0.36712
4686,295.34,1.3997,-0.4499,-0.1292,-1.267,0.36706
4687,295.3,1.3995,-0.44985,-0.12924,-1.2668,0.36701
4688,295.26,1.3994,-0.44979,-0.12929,-1.2667,0.36696
4689,295.21,1.3992,-0.44974,-0.12933,-1.2666,0.36691
4690,295.17,1.3991,-0.44968,-0.12937,-1.2665,0.36685
4691,295.13,1.3989,-0.44963,-0.12941,-1.2663,0.3668
4692,295.09,1.3988,-0.44957,-0.12945,-1.2662,0.36675
4693,295.04,1.3987,-0.44952,-0.12949,-1.2661,0.3667
4694,295,1.3986,-0.44947,-0.12953,-1.266,0.36664
4695,294.96,1.3984,-0.44941,-0.12957,-1.2658,0.36659
4696,294.91,1.3982,-0.44936,-0.12961,-1.2657,0.36654
4697,294.87,1.3981,-0.4493,-0.12965,-1.2656,0.36649
4698,294.83,1.398,-0.44925,-0.12969,-1.2655,0.36644
4699,294.78,1.3978,-0.44919,-0.12973,-1.2653,0.36638
4700,294.74,1.3977,-0.44914,-0.12977,-1.2652,0.36633
4701,294.7,1.3976,-0.44908,-0.12981,-1.2651,0.36628
4702,294.66,1.3974,-0.44903,-0.12985,-1.265,0.36623
4703,294.61,1.3972,-0.44897,-0.12989,-1.2648,0.36617
4704,294.57,1.3971,-0.44892,-0.12993,-1.2647,0.36612
4705,294.53,1.397,-0.44887,-0.12997,-1.2646,0.36607
4706,294.48,1.3969,-0.44881,-0.13001,-1.2645,0.36602
4707,294.44,1.3967,-0.44876,-0.13005,-1.2643,0.36597
4708,294.4,1.3965,-0.4487,-0.13009,-1.2642,0.36591
4709,294.36,1.3964,-0.44865,-0.13013,-1.2641,0.36586
4710,294.31,1.3963,-0.44859,-0.13017,-1.264,0.36581
4711,294.27,1.3961,-0.44854,-0.13021,-1.2638,0.36576
4712,294.23,1.396,-0.44849,-0.13025,-1.2637,0.36571
4713,294.18,1.3959,-0.44843,-0.13029,-1.2636,0.36565
4714,294.14,1.3958,-0.44838,-0.13033,-1.2635,0.3656
4715,294.1,1.3955,-0.44832,-0.13037,-1.2633,0.36555
4716,294.06,1.3954,-0.44827,-0.13041,-1.2632,0.3655
4717,294.01,1.3953,-0.44821,-0.13045,-1.2631,0.36545
4718,293.97,1.3952,-0.44816,-0.13049,-1.263,0.36539
4719,293.93,1.395,-0.44811,-0.13053,-1.2628,0.36534
4720,293.88,1.3949,-0.44805,-0.13057,-1.2627,0.36529
4721,293.84,1.3947,-0.448,-0.13061,-1.2626,0.36524
4722,293.8,1.3946,-0.44794,-0.13065,-1.2625,0.36519
4723,293.76,1.3944,-0.44789,-0.13069,-1.2623,0.36513
4724,293.71,1.3943,-0.44784,-0.13073,-1.2622,0.36508
4725,293.67,1.3942,-0.44778,-0.13077,-1.2621,0.36503
4726,293.63,1.3941,-0.44773,-0.1308,-1.262,0.36498
4727,293.58,1.3939,-0.44768,-0.13084,-1.2618,0.36493
4728,293.54,1.3937,-0.44762,-0.13088,-1.2617,0.36487
4729,293.5,1.3936,-0.44757,-0.13092,-1.2616,0.36482
4730,293.46,1.3934,-0.44751,-0.13096,-1.2614,0.36477
4731,293.41,1.3933,-0.44746,-0.131,-1.2613,0.36472
4732,293.37,1.3932,-0.44741,-0.13104,-1.2612,0.36467
4733,293.33,1.3931,-0.44735,-0.13108,-1.2611,0.36462
4734,293.29,1.3929,-0.4473,-0.13112,-1.2609,0.36456
4735,293.24,1.3927,-0.44725,-0.13116,-1.2608,0.36451
4736,293.2,1.3926,-0.44719,-0.1312,-1.2607,0.36446
4737,293.16,1.3925,-0.44714,-0.13124,-1.2606,0.36441
4738,293.12,1.3923,-0.44709,-0.13128,-1.2604,0.36436
4739,293.07,1.3922,-0.44703,-0.13132,-1.2603,0.36431
4740,293.03,1.3921,-0.44698,-0.13136,-1.2602,0.36425
4741,292.99,1.3919,-0.44693,-0.1314,-1.2601,0.3642
4742,292.94,1.3917,-0.44687,-0.13144,-1.2599,0.36415
4743,292.9,1.3916,-0.44682,-0.13147,-1.2598,0.3641
4744,292.86,1.3915,-0.44676,-0.13151,-1.2597,0.36405
4745,292.82,1.3914,-0.44671,-0.13155,-1.2596,0.364
4746,292.77,1.3912,-0.44666,-0.13159,-1.2594,0.36394
4747,292.73,1.3911,-0.4466,-0.13163,-1.2593,0.36389
4748,292.69,1.3909,-0.44655,-0.13167,-1.2592,0.36384
4749,292.65,1.3908,-0.4465,-0.13171,-1.2591,0.36379
4750,292.6,1.3906,-0.44645,-0.13175,-1.2589,0.36374
4751,292.56,1.3905,-0.44639,-0.13179,-1.2588,0.36369
4752,292.52,1.3904,-0.44634,-0.13183,-1.2587,0.36363
4753,292.48,1.3903,-0.44629,-0.13187,-1.2586,0.36358
4754,292.43,1.3901,-0.44623,-0.1319,-1.2584,0.36353
4755,292.39,1.3899,-0.44618,-0.13194,-1.2583,0.36348
4756,292.35,1.3898,-0.44613,-0.13198,-1.2582,0.36343
4757,292.31,1.3897,-0.44607,-0.13202,-1.2581,0.36338
4758,292.26,1.3896,-0.44602,-0.13206,-1.258,0.36333
4759,292.22,1.3894,-0.44597,-0.1321,-1.2578,0.36327
4760,292.18,1.3893,-0.44591,-0.13214,-1.2577,0.36322
4761,292.14,1.3891,-0.44586,-0.13218,-1.2576,0.36317
4762,292.09,1.389,-0.44581,-0.13222,-1.2575,0.36312
4763,292.05,1.3888,-0.44576,-0.13225,-1.2573,0.36307
4764,292.01,1.3887,-0.4457,-0.13229,-1.2572,0.36302
4765,291.97,1.3886,-0.44565,-0.13233,-1.2571,0.36297
4766,291.93,1.3885,-0.4456,-0.13237,-1.257,0.36292
4767,291.88,1.3883,-0.44554,-0.13241,-1.2568,0.36286
4768,291.84,1.3881,-0.44549,-0.13245,-1.2567,0.36281
4769,291.8,1.388,-0.44544,-0.13249,-1.2566,0.36276
4770,291.76,1.3879,-0.44539,-0.13253,-1.2565,0.36271
4771,291.71,1.3877,-0.44533,-0.13256,-1.2563,0.36266
4772,291.67,1.3876,-0.44528,-0.1326,-1.2562,0.36261
4773,291.63,1.3875,-0.44523,-0.13264,-1.2561,0.36256
4774,291.59,1.3873,-0.44518,-0.13268,-1.256,0.36251
4775,291.54,1.3871,-0.44512,-0.13272,-1.2558,0.36245
4776,291.5,1.387,-0.44507,-0.13276,-1.2557,0.3624
4777,291.46,1.3869,-0.44502,-0.1328,-1.2556,0.36235
4778,291.42,1.3868,-0.44497,-0.13283,-1.2555,0.3623
4779,291.37,1.3866,-0.44491,-0.13287,-1.2553,0.36225
4780,291.33,1.3865,-0.44486,-0.13291,-1.2552,0.3622
4781,291.29,1.3863,-0.44481,-0.13295,-1.2551,0.36215
4782,291.25,1.3862,-0.44476,-0.13299,-1.255,0.3621
4783,291.21,1.386,-0.4447,-0.13303,-1.2548,0.36205
4784,291.16,1.3859,-0.44465,-0.13306,-1.2547,0.36199
4785,291.12,1.3858,-0.4446,-0.1331,-1.2546,0.36194
4786,291.08,1.3857,-0.44455,-0.13314,-1.2545,0.36189
4787,291.04,1.3855,-0.44449,-0.13318,-1.2543,0.36184
4788,290.99,1.3853,-0.44444,-0.13322,-1.2542,0.36179
4789,290.95,1.3852,-0.44439,-0.13326,-1.2541,0.36174
4790,290.91,1.3851,-0.44434,-0.13329,-1.254,0.36169
4791,290.87,1.3849,-0.44429,-0.13333,-1.2538,0.36164
4792,290.83,1.3848,-0.44423,-0.13337,-1.2537,0.36159
4793,290.78,1.3847,-0.44418,-0.13341,-1.2536,0.36154
4794,290.74,1.3846,-0.44413,-0.13345,-1.2535,0.36148
4795,290.7,1.3843,-0.44408,-0.13349,-1.2533,0.36143
4796,290.66,1.3842,-0.44402,-0.13352,-1.2532,0.36138
4797,290.62,1.3841,-0.44397,-0.13356,-1.2531,0.36133
4798,290.57,1.384,-0.44392,-0.1336,-1.253,0.36128
4799,290.53,1.3838,-0.44387,-0.13364,-1.2528,0.36123
4800,290.49,1.3837,-0.44382,-0.13368,-1.2527,0.36118
4801,290.45,1.3836,-0.44376,-0.13371,-1.2526,0.36113
4802,290.4,1.3834,-0.44371,-0.13375,-1.2525,0.36108
4803,290.36,1.3832,-0.44366,-0.13379,-1.2523,0.36103
4804,290.32,1.3831,-0.44361,-0.13383,-1.2522,0.36098
4805,290.28,1.383,-0.44356,-0.13387,-1.2521,0.36093
4806,290.24,1.3829,-0.44351,-0.1339,-1.252,0.36087
4807,290.19,1.3828,-0.44345,-0.13394,-1.2519,0.36082
4808,290.15,1.3826,-0.4434,-0.13398,-1.2517,0.36077
4809,290.11,1.3824,-0.44335,-0.13402,-1.2516,0.36072
4810,290.07,1.3823,-0.4433,-0.13406,-1.2515,0.36067
4811,290.03,1.3822,-0.44325,-0.13409,-1.2514,0.36062
4812,289.98,1.382,-0.44319,-0.13413,-1.2512,0.36057
4813,289.94,1.3819,-0.44314,-0.13417,-1.2511,0.36052
4814,289.9,1.3818,-0.44309,-0.13421,-1.251,0.36047
4815,289.86,1.3817,-0.44304,-0.13424,-1.2509,0.36042
4816,289.82,1.3814,-0.44299,-0.13428,-1.2507,0.36037
4817,289.77,1.3813,-0.44294,-0.13432,-1.2506,0.36032
4818,289.73,1.3812,-0.44289,-0.13436,-1.2505,0.36027
4819,289.69,1.3811,-0.44283,-0.1344,-1.2504,0.36022
4820,289.65,1.3809,-0.44278,-0.13443,-1.2502,0.36017
4821,289.61,1.3808,-0.44273,-0.13447,-1.2501,0.36011
4822,289.56,1.3807,-0.44268,-0.13451,-1.25,0.36006
4823,289.52,1.3805,-0.44263,-0.13455,-1.2499,0.36001
4824,289.48,1.3803,-0.44258,-0.13458,-1.2497,0.35996
4825,289.44,1.3802,-0.44252,-0.13462,-1.2496,0.35991
4826,289.4,1.3801,-0.44247,-0.13466,-1.2495,0.35986
4827,289.36,1.38,-0.44242,-0.1347,-1.2494,0.35981
4828,289.31,1.3799,-0.44237,-0.13473,-1.2493,0.35976
4829,289.27,1.3797,-0.44232,-0.13477,-1.2491,0.35971
4830,289.23,1.3795,-0.44227,-0.13481,-1.249,0.35966
4831,289.19,1.3794,-0.44222,-0.13485,-1.2489,0.35961
4832,289.15,1.3793,-0.44217,-0.13488,-1.2488,0.35956
4833,289.1,1.3791,-0.44211,-0.13492,-1.2486,0.35951
4834,289.06,1.379,-0.44206,-0.13496,-1.2485,0.35946
4835,289.02,1.3789,-0.44201,-0.135,-1.2484,0.35941
4836,288.98,1.3788,-0.44196,-0.13503,-1.2483,0.35936
4837,288.94,1.3785,-0.44191,-0.13507,-1.2481,0.35931
4838,288.9,1.3784,-0.44186,-0.13511,-1.248,0.35926
4839,288.85,1.3783,-0.44181,-0.13514,-1.2479,0.35921
4840,288.81,1.3782,-0.44176,-0.13518,-1.2478,0.35916
4841,288.77,1.378,-0.44171,-0.13522,-1.2476,0.35911
4842,288.73,1.3779,-0.44165,-0.13526,-1.2475,0.35906
4843,288.69,1.3778,-0.4416,-0.13529,-1.2474,0.35901
4844,288.64,1.3776,-0.44155,-0.13533,-1.2473,0.35896
4845,288.6,1.3774,-0.4415,-0.13537,-1.2471,0.35891
4846,288.56,1.3773,-0.44145,-0.1354,-1.247,0.35886
4847,288.52,1.3772,-0.4414,-0.13544,-1.2469,0.3588
4848,288.48,1.3771,-0.44135,-0.13548,-1.2468,0.35875
4849,288.44,1.377,-0.4413,-0.13552,-1.2467,0.3587
4850,288.39,1.3768,-0.44125,-0.13555,-1.2465,0.35865
4851,288.35,1.3766,-0.4412,-0.13559,-1.2464,0.3586
4852,288.31,1.3765,-0.44115,-0.13563,-1.2463,0.35855
4853,288.27,1.3764,-0.4411,-0.13566,-1.2462,0.3585
4854,288.23,1.3762,-0.44104,-0.1357,-1.246,0.35845
4855,288.19,1.3761,-0.44099,-0.13574,-1.2459,0.3584
4856,288.14,1.376,-0.44094,-0.13577,-1.2458,0.35835
4857,288.1,1.3759,-0.44089,-0.13581,-1.2457,0.3583
4858,288.06,1.3756,-0.44084,-0.13585,-1.2455,0.35825
4859,288.02,1.3755,-0.44079,-0.13589,-1.2454,0.3582
4860,287.98,1.3754,-0.44074,-0.13592,-1.2453,0.35815
4861,287.94,1.3753,-0.44069,-0.13596,-1.2452,0.3581
4862,287.9,1.3752,-0.44064,-0.136,-1.2451,0.35805
4863,287.85,1.375,-0.44059,-0.13603,-1.2449,0.358
4864,287.81,1.3749,-0.44054,-0.13607,-1.2448,0.35795
4865,287.77,1.3747,-0.44049,-0.13611,-1.2447,0.3579
4866,287.73,1.3746,-0.44044,-0.13614,-1.2446,0.35785
4867,287.69,1.3744,-0.44039,-0.13618,-1.2444,0.3578
4868,287.65,1.3743,-0.44034,-0.13622,-1.2443,0.35775
4869,287.6,1.3742,-0.44029,-0.13625,-1.2442,0.3577
4870,287.56,1.3741,-0.44024,-0.13629,-1.2441,0.35765
4871,287.52,1.3739,-0.44019,-0.13633,-1.2439,0.3576
4872,287.48,1.3738,-0.44014,-0.13636,-1.2438,0.35755
4873,287.44,1.3736,-0.44009,-0.1364,-1.2437,0.3575
4874,287.4,1.3735,-0.44004,-0.13644,-1.2436,0.35745
4875,287.36,1.3733,-0.43999,-0.13647,-1.2434,0.3574
4876,287.31,1.3732,-0.43993,-0.13651,-1.2433,0.35735
4877,287.27,1.3731,-0.43988,-0.13655,-1.2432,0.3573
4878,287.23,1.373,-0.43983,-0.13658,-1.2431,0.35725
4879,287.19,1.3728,-0.43978,-0.13662,-1.243,0.3572
4880,287.15,1.3726,-0.43973,-0.13666,-1.2428,0.35715
4881,287.11,1.3725,-0.43968,-0.13669,-1.2427,0.35711
4882,287.07,1.3724,-0.43963,-0.13673,-1.2426,0.35706
4883,287.02,1.3723,-0.43958,-0.13676,-1.2425,0.35701
4884,286.98,1.3721,-0.43953,-0.1368,-1.2423,0.35696
4885,286.94,1.372,-0.43948,-0.13684,-1.2422,0.35691
4886,286.9,1.3719,-0.43943,-0.13687,-1.2421,0.35686
4887,286.86,1.3717,-0.43938,-0.13691,-1.242,0.35681
4888,286.82,1.3716,-0.43933,-0.13695,-1.2419,0.35676
4889,286.78,1.3714,-0.43928,-0.13698,-1.2417,0.35671
4890,286.73,1.3713,-0.43923,-0.13702,-1.2416,0.35666
4891,286.69,1.3712,-0.43918,-0.13706,-1.2415,0.35661
4892,286.65,1.3711,-0.43913,-0.13709,-1.2414,0.35656
4893,286.61,1.3709,-0.43908,-0.13713,-1.2412,0.35651
4894,286.57,1.3707,-0.43903,-0.13716,-1.2411,0.35646
4895,286.53,1.3706,-0.43899,-0.1372,-1.241,0.35641
4896,286.49,1.3705,-0.43894,-0.13724,-1.2409,0.35636
4897,286.45,1.3703,-0.43889,-0.13727,-1.2407,0.35631
4898,286.4,1.3702,-0.43884,-0.13731,-1.2406,0.35626
4899,286.36,1.3701,-0.43879,-0.13735,-1.2405,0.35621
4900,286.32,1.37,-0.43874,-0.13738,-1.2404,0.35616
4901,286.28,1.3699,-0.43869,-0.13742,-1.2403,0.35611
4902,286.24,1.3696,-0.43864,-0.13745,-1.2401,0.35606
4903,286.2,1.3695,-0.43859,-0.13749,-1.24,0.35601
4904,286.16,1.3694,-0.43854,-0.13753,-1.2399,0.35596
4905,286.12,1.3693,-0.43849,-0.13756,-1.2398,0.35591
4906,286.07,1.3691,-0.43844,-0.1376,-1.2396,0.35586
4907,286.03,1.369,-0.43839,-0.13763,-1.2395,0.35582
4908,285.99,1.3689,-0.43834,-0.13767,-1.2394,0.35577
4909,285.95,1.3687,-0.43829,-0.13771,-1.2393,0.35572
4910,285.91,1.3686,-0.43824,-0.13774,-1.2392,0.35567
4911,285.87,1.3684,-0.43819,-0.13778,-1.239,0.35562
4912,285.83,1.3683,-0.43814,-0.13781,-1.2389,0.35557
4913,285.79,1.3682,-0.43809,-0.13785,-1.2388,0.35552
4914,285.74,1.3681,-0.43804,-0.13788,-1.2387,0.35547
4915,285.7,1.3679,-0.43799,-0.13792,-1.2385,0.35542
4916,285.66,1.3678,-0.43794,-0.13796,-1.2384,0.35537
4917,285.62,1.3676,-0.43789,-0.13799,-1.2383,0.35532
4918,285.58,1.3675,-0.43785,-0.13803,-1.2382,0.35527
4919,285.54,1.3673,-0.4378,-0.13806,-1.238,0.35522
4920,285.5,1.3672,-0.43775,-0.1381,-1.2379,0.35517
4921,285.46,1.3671,-0.4377,-0.13813,-1.2378,0.35512
4922,285.42,1.367,-0.43765,-0.13817,-1.2377,0.35507
4923,285.37,1.3669,-0.4376,-0.13821,-1.2376,0.35503
4924,285.33,1.3666,-0.43755,-0.13824,-1.2374,0.35498
4925,285.29,1.3665,-0.4375,-0.13828,-1.2373,0.35493
4926,285.25,1.3664,-0.43745,-0.13831,-1.2372,0.35488
4927,285.21,1.3663,-0.4374,-0.13835,-1.2371,0.35483
4928,285.17,1.3661,-0.43735,-0.13838,-1.2369,0.35478
4929,285.13,1.366,-0.4373,-0.13842,-1.2368,0.35473
4930,285.09,1.3659,-0.43726,-0.13846,-1.2367,0.35468
4931,285.05,1.3658,-0.43721,-0.13849,-1.2366,0.35463
4932,285,1.3656,-0.43716,-0.13853,-1.2365,0.35458
4933,284.96,1.3654,-0.43711,-0.13856,-1.2363,0.35453
4934,284.92,1.3653,-0.43706,-0.1386,-1.2362,0.35448
4935,284.88,1.3652,-0.43701,-0.13863,-1.2361,0.35444
4936,284.84,1.3651,-0.43696,-0.13867,-1.236,0.35439
4937,284.8,1.3649,-0.43691,-0.1387,-1.2358,0.35434
4938,284.76,1.3648,-0.43686,-0.13874,-1.2357,0.35429
4939,284.72,1.3646,-0.43681,-0.13877,-1.2356,0.35424
4940,284.68,1.3645,-0.43677,-0.13881,-1.2355,0.35419
